client_id,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
14023,154,2,0,True,True,
14024,271,2,0,True,True,
14025,159,2,0,True,True,
14026,134,2,0,True,True,
14027,470,2,0,True,True,
14028,221,2,0,True,True,
14029,1164,2,0,True,True,
14030,595,2,0,True,True,
14031,1081,2,0,True,True,
14032,254,2,0,True,True,
14033,106,2,0,True,True,
14034,202,2,0,True,True,
14035,118,2,0,True,True,
14036,207,2,0,True,True,
14037,184,2,0,True,True,
14038,333,2,0,True,True,
14039,550,2,0,True,True,
14040,143,5,0,True,True,
14041,69,2,0,True,True,
14042,94,2,0,True,True,
14043,271,2,0,True,True,
14044,396,3,0,True,True,
14045,71,2,0,True,True,
14046,145,2,0,True,True,
14047,215,2,0,True,True,
14048,94,2,0,True,True,
14049,271,5,0,True,True,
14050,911,2,0,True,True,
14051,165,2,0,True,True,
14052,196,2,0,True,True,
14053,437,7,0,True,True,
14054,1180,2,0,True,True,
14055,135,2,0,True,True,
14056,193,2,0,True,True,
14057,103,2,0,True,True,
14058,128,2,0,True,True,
14059,328,2,0,True,True,
14060,261,13,0,True,True,
14061,342,2,0,True,True,
14062,119,2,0,True,True,
14063,425,2,0,True,True,
14064,151,2,0,True,True,
14065,163,2,0,True,True,
14066,773,3,0,True,True,
14067,822,2,0,True,True,
14068,188,2,0,True,True,
14069,853,2,0,True,True,
14070,549,2,0,True,True,
14071,172,2,0,True,True,
14072,161,4,0,True,True,
14073,96,2,0,True,True,
14074,1649,2,0,True,True,
14075,1310,2,0,True,True,
14076,1187,3,0,True,True,
14077,135,2,0,True,True,
14078,151,2,0,True,True,
14079,324,2,0,True,True,
14080,77,2,0,True,True,
14081,122,2,0,True,True,
14082,122,2,0,True,True,
14083,175,2,0,True,True,
14084,51,2,0,True,True,
14085,246,2,0,True,True,
14086,330,2,0,True,True,
14087,607,2,0,True,True,
14088,104,2,0,True,True,
14089,114,2,0,True,True,
14090,332,2,0,True,True,
14091,125,2,0,True,True,
14092,236,2,0,True,True,
14093,79,2,0,True,True,
14094,65,2,0,True,True,
14095,216,2,0,True,True,
14096,114,2,0,True,True,
14097,324,2,0,True,True,
14098,68,3,0,True,True,
14099,61,2,0,True,True,
14100,179,2,0,True,True,
14101,243,2,0,True,True,
14102,90,2,0,True,True,
14103,611,2,0,True,True,
14104,256,2,0,True,True,
14105,102,2,0,True,True,
14106,41,2,0,True,True,
14107,221,3,0,True,True,
14108,329,2,0,True,True,
14109,97,2,0,True,True,
14110,96,2,0,True,True,
14111,227,2,0,True,True,
14112,56,2,0,True,True,
14113,102,2,0,True,True,
14114,158,7,0,True,True,
14115,194,2,0,True,True,
14116,285,2,0,True,True,
14117,231,2,0,True,True,
14118,53,8,0,True,True,
14119,276,3,0,True,True,
14120,505,2,0,True,True,
14121,178,4,0,True,True,
14122,211,3,0,True,True,
14123,116,2,0,True,True,
14124,135,3,0,True,True,
14125,172,3,0,True,True,
14126,47,4,0,True,True,
14127,84,2,0,True,True,
14128,367,2,0,True,True,
14129,244,7,0,True,True,
14130,103,3,0,True,True,
14131,158,3,0,True,True,
14132,611,2,0,True,True,
14133,78,3,0,True,True,
14134,306,2,0,True,True,
14135,79,3,0,True,True,
14136,110,2,0,True,True,
14137,751,2,0,True,True,
14138,289,3,0,True,True,
14139,126,6,0,True,True,
14140,84,3,0,True,True,
14141,297,3,0,True,True,
14142,66,2,0,True,True,
14143,120,3,0,True,True,
14144,72,4,0,True,True,
14145,64,2,0,True,True,
14146,151,2,0,True,True,
14147,767,12,0,True,True,
14148,329,5,0,True,True,
14149,84,2,0,True,True,
14150,105,3,0,True,True,
14151,214,3,0,True,True,
14152,189,3,0,True,True,
14153,1397,3,0,True,True,
14154,550,3,0,True,True,
14155,331,2,0,True,True,
14156,155,2,0,True,True,
14157,137,3,0,True,True,
14158,333,2,0,True,True,
14159,44,14,0,True,True,
14160,173,6,0,True,True,
14161,209,2,0,True,True,
14162,122,3,0,True,True,
14163,238,3,0,True,True,
14164,84,3,0,True,True,
14165,363,3,0,True,True,
14166,64,3,0,True,True,
14167,226,4,0,True,True,
14168,97,3,0,True,True,
14169,247,2,0,True,True,
14170,80,3,0,True,True,
14171,141,2,0,True,True,
14172,187,3,0,True,True,
14173,467,3,0,True,True,
14174,549,3,0,True,True,
14175,254,2,0,True,True,
14176,460,3,0,True,True,
14177,1153,3,0,True,True,
14178,247,2,0,True,True,
14179,121,3,0,True,True,
14180,138,2,0,True,True,
14181,90,3,0,True,True,
14182,354,2,0,True,True,
14183,154,3,0,True,True,
14184,151,2,0,True,True,
14185,228,2,0,True,True,
14186,281,3,0,True,True,
14187,132,4,0,True,True,
14188,126,3,0,True,True,
14189,68,2,0,True,True,
14190,56,3,0,True,True,
14191,69,2,0,True,True,
14192,55,2,0,True,True,
14193,650,4,0,True,True,
14194,251,2,0,True,True,
14195,125,5,0,True,True,
14196,183,3,0,True,True,
14197,119,2,0,True,True,
14198,127,3,0,True,True,
14199,74,2,0,True,True,
14200,138,3,0,True,True,
14201,74,6,0,True,True,
14202,53,3,0,True,True,
14203,634,3,0,True,True,
14204,297,3,0,True,True,
14205,213,3,0,True,True,
14206,51,2,0,True,True,
14207,124,12,0,True,True,
14208,58,11,0,True,True,
14209,219,3,0,True,True,
14210,19,3,0,True,True,
14211,310,3,0,True,True,
14212,144,2,0,True,True,
14213,174,3,0,True,True,
14214,41,2,0,True,True,
14215,397,3,0,True,True,
14216,101,3,0,True,True,
14217,305,3,0,True,True,
14218,105,3,0,True,True,
14219,111,3,0,True,True,
14220,686,2,0,True,True,
14221,319,3,0,True,True,
14222,766,3,0,True,True,
14223,297,3,0,True,True,
14224,673,8,0,True,True,
14225,86,3,0,True,True,
14226,388,3,0,True,True,
14227,334,3,0,True,True,
14228,191,3,0,True,True,
14229,35,3,0,True,True,
14230,77,2,0,True,True,
14231,129,2,0,True,True,
14232,162,3,0,True,True,
14233,292,3,0,True,True,
14234,331,2,0,True,True,
14235,134,3,0,True,True,
14236,788,2,0,True,True,
14237,64,3,0,True,True,
14238,171,4,0,True,True,
14239,72,3,0,True,True,
14240,182,3,0,True,True,
14241,105,3,0,True,True,
14242,106,4,0,True,True,
14243,64,3,0,True,True,
14244,126,3,0,True,True,
14245,122,2,0,True,True,
14246,124,3,0,True,True,
14247,464,3,0,True,True,
14248,201,3,0,True,True,
14249,616,3,0,True,True,
14250,194,3,0,True,True,
14251,146,2,0,True,True,
14252,38,3,0,True,True,
14253,68,3,0,True,True,
14254,245,3,0,True,True,
14255,79,3,0,True,True,
14256,130,3,0,True,True,
14257,204,3,0,True,True,
14258,145,2,0,True,True,
14259,699,3,0,True,True,
14260,140,2,0,True,True,
14261,768,2,0,True,True,
14262,1130,3,0,True,True,
14263,80,3,0,True,True,
14264,259,3,0,True,True,
14265,341,3,0,True,True,
14266,192,3,0,True,True,
14267,417,3,0,True,True,
14268,154,4,0,True,True,
14269,455,3,0,True,True,
14270,85,3,0,True,True,
14271,243,3,0,True,True,
14272,225,2,0,True,True,
14273,85,2,0,True,True,
14274,76,2,0,True,True,
14275,163,2,0,True,True,
14276,149,4,0,True,True,
14277,568,8,0,True,True,
14278,1062,4,0,True,True,
14279,334,3,0,True,True,
14280,393,5,0,True,True,
14281,250,5,0,True,True,
14282,364,3,0,True,True,
14283,229,3,0,True,True,
14284,118,4,0,True,True,
14285,111,2,0,True,True,
14286,315,3,0,True,True,
14287,115,2,0,True,True,
14288,144,2,0,True,True,
14289,103,4,0,True,True,
14290,299,3,0,True,True,
14291,77,3,0,True,True,
14292,385,3,0,True,True,
14293,99,2,0,True,True,
14294,245,2,0,True,True,
14295,140,2,0,True,True,
14296,124,3,0,True,True,
14297,93,3,0,True,True,
14298,465,3,0,True,True,
14299,197,3,0,True,True,
14300,216,3,0,True,True,
14301,392,4,0,True,True,
14302,407,2,0,True,True,
14303,81,2,0,True,True,
14304,619,2,0,True,True,
14305,81,3,0,True,True,
14306,248,3,0,True,True,
14307,157,5,0,True,True,
14308,214,3,0,True,True,
14309,201,3,0,True,True,
14310,425,3,0,True,True,
14311,1669,2,0,True,True,
14312,108,5,0,True,True,
14313,460,3,0,True,True,
14314,256,3,0,True,True,
14315,272,3,0,True,True,
14316,166,3,0,True,True,
14317,431,3,0,True,True,
14318,377,3,0,True,True,
14319,184,2,0,True,True,
14320,119,3,0,True,True,
14321,123,3,0,True,True,
14322,250,5,0,True,True,
14323,109,8,0,True,True,
14324,301,6,0,True,True,
14325,257,4,0,True,True,
14326,136,5,0,True,True,
14327,340,3,0,True,True,
14328,387,2,0,True,True,
14329,163,3,0,True,True,
14330,326,11,0,True,True,
14331,557,5,0,True,True,
14332,512,3,0,True,True,
14333,342,2,0,True,True,
14334,197,5,0,True,True,
14335,97,4,0,True,True,
14336,109,6,0,True,True,
14337,194,3,0,True,True,
14338,298,3,0,True,True,
14339,101,3,0,True,True,
14340,643,2,0,True,True,
14341,1271,2,0,True,True,
14342,149,2,0,True,True,
14343,81,6,0,True,True,
14344,244,3,0,True,True,
14345,1336,4,0,True,True,
14346,111,3,0,True,True,
14347,157,3,0,True,True,
14348,455,13,0,True,True,
14349,218,3,0,True,True,
14350,118,3,0,True,True,
14351,185,4,0,True,True,
14352,138,3,0,True,True,
14353,304,4,0,True,True,
14354,171,3,0,True,True,
14355,43,4,0,True,True,
14356,1071,3,0,True,True,
14357,167,4,0,True,True,
14358,240,3,0,True,True,
14359,565,4,0,True,True,
14360,716,3,0,True,True,
14361,149,3,0,True,True,
14362,150,4,0,True,True,
14363,615,3,0,True,True,
14364,149,4,0,True,True,
14365,424,4,0,True,True,
14366,364,3,0,True,True,
14367,179,3,0,True,True,
14368,403,4,0,True,True,
14369,745,3,0,True,True,
14370,164,3,0,True,True,
14371,235,3,0,True,True,
14372,330,4,0,True,True,
14373,160,10,0,True,True,
14374,12,3,0,True,True,
14375,77,3,0,True,True,
14376,552,3,0,True,True,
14377,35,2,0,True,True,
14378,36,2,0,True,True,
14379,46,3,0,True,True,
14380,821,3,0,True,True,
14381,198,5,0,True,True,
14382,894,7,0,True,True,
14383,84,6,0,True,True,
14384,250,3,0,True,True,
14385,110,3,0,True,True,
14386,133,3,0,True,True,
14387,78,4,0,True,True,
14388,227,4,0,True,True,
14389,76,2,0,True,True,
14390,223,3,0,True,True,
14391,164,3,0,True,True,
14392,131,4,0,True,True,
14393,356,3,0,True,True,
14394,135,10,0,True,True,
14395,358,6,0,True,True,
14396,172,4,0,True,True,
14397,399,4,0,True,True,
14398,180,4,0,True,True,
14399,252,4,0,True,True,
14400,109,3,0,True,True,
14401,72,3,0,True,True,
14402,102,14,0,True,True,
14403,457,3,0,True,True,
14404,254,3,0,True,True,
14405,400,3,0,True,True,
14406,171,3,0,True,True,
14407,196,4,0,True,True,
14408,123,4,0,True,True,
14409,546,2,0,True,True,
14410,798,2,0,True,True,
14411,231,2,0,True,True,
14412,321,3,0,True,True,
14413,56,3,0,True,True,
14414,31,19,0,True,True,
14415,170,3,0,True,True,
14416,101,3,0,True,True,
14417,376,3,0,True,True,
14418,138,4,0,True,True,
14419,656,3,0,True,True,
14420,122,4,0,True,True,
14421,335,2,0,True,True,
14422,136,3,0,True,True,
14423,528,3,0,True,True,
14424,805,3,0,True,True,
14425,71,2,0,True,True,
14426,21,3,0,True,True,
14427,56,3,0,True,True,
14428,129,2,0,True,True,
14429,129,4,0,True,True,
14430,125,3,0,True,True,
14431,285,3,0,True,True,
14432,166,3,0,True,True,
14433,106,2,0,True,True,
14434,101,2,0,True,True,
14435,169,2,0,True,True,
14436,110,2,0,True,True,
14437,175,4,0,True,True,
14438,179,3,0,True,True,
14439,649,2,0,True,True,
14440,231,3,0,True,True,
14441,442,2,0,True,True,
14442,439,2,0,True,True,
14443,249,2,0,True,True,
14444,204,3,0,True,True,
14445,92,3,0,True,True,
14446,131,2,0,True,True,
14447,184,2,0,True,True,
14448,126,3,0,True,True,
14449,94,3,0,True,True,
14450,56,4,0,True,True,
14451,274,3,0,True,True,
14452,42,4,0,True,True,
14453,112,4,0,True,True,
14454,199,4,0,True,True,
14455,131,5,0,True,True,
14456,75,4,0,True,True,
14457,101,4,0,True,True,
14458,138,4,0,True,True,
14459,94,3,0,True,True,
14460,416,3,0,True,True,
14461,659,3,0,True,True,
14462,202,3,0,True,True,
14463,92,3,0,True,True,
14464,368,2,0,True,True,
14465,723,3,0,True,True,
14466,265,4,0,True,True,
14467,579,4,0,True,True,
14468,195,6,0,True,True,
14469,80,4,0,True,True,
14470,401,4,0,True,True,
14471,101,2,0,True,True,
14472,71,4,0,True,True,
14473,134,4,0,True,True,
14474,41,5,0,True,True,
14475,280,5,0,True,True,
14476,289,2,0,True,True,
14477,791,5,0,True,True,
14478,63,2,0,True,True,
14479,533,3,0,True,True,
14480,501,2,0,True,True,
14481,76,3,0,True,True,
14482,1056,2,0,True,True,
14483,753,4,0,True,True,
14484,80,2,0,True,True,
14485,317,3,0,True,True,
14486,129,2,0,True,True,
14487,237,4,0,True,True,
14488,110,4,0,True,True,
14489,295,4,0,True,True,
14490,61,4,0,True,True,
14491,188,3,0,True,True,
14492,815,4,0,True,True,
14493,117,3,0,True,True,
14494,89,5,0,True,True,
14495,101,2,0,True,True,
14496,109,2,0,True,True,
14497,315,2,0,True,True,
14498,226,3,0,True,True,
14499,49,3,0,True,True,
14500,280,2,0,True,True,
14501,83,5,0,True,True,
14502,121,4,0,True,True,
14503,778,3,0,True,True,
14504,350,4,0,True,True,
14505,368,4,0,True,True,
14506,103,4,0,True,True,
14507,232,3,0,True,True,
14508,60,3,0,True,True,
14509,87,5,0,True,True,
14510,156,4,0,True,True,
14511,924,4,0,True,True,
14512,65,3,0,True,True,
14513,256,5,0,True,True,
14514,132,3,0,True,True,
14515,207,3,0,True,True,
14516,152,4,0,True,True,
14517,49,5,0,True,True,
14518,67,5,0,True,True,
14519,646,4,0,True,True,
14520,808,3,0,True,True,
14521,81,4,0,True,True,
14522,58,2,0,True,True,
14523,178,3,0,True,True,
14524,56,4,0,True,True,
14525,88,3,0,True,True,
14526,177,3,0,True,True,
14527,364,10,0,True,True,
14528,156,4,0,True,True,
14529,1317,4,0,True,True,
14530,77,2,0,True,True,
14531,200,3,0,True,True,
14532,59,2,0,True,True,
14533,126,3,0,True,True,
14534,174,3,0,True,True,
14535,243,4,0,True,True,
14536,133,4,0,True,True,
14537,321,5,0,True,True,
14538,201,4,0,True,True,
14539,571,3,0,True,True,
14540,137,4,0,True,True,
14541,503,6,0,True,True,
14542,277,2,0,True,True,
14543,377,4,0,True,True,
14544,83,3,0,True,True,
14545,53,1,0,True,True,
14546,106,12,0,True,True,
14547,82,2,0,True,True,
14548,135,5,0,True,True,
14549,135,1,0,True,True,
14550,387,5,0,True,True,
14551,372,4,0,True,True,
14552,128,1,0,True,True,
14553,1615,3,0,True,True,
14554,860,4,0,True,True,
14555,162,1,0,True,True,
14556,246,1,0,True,True,
14557,317,1,0,True,True,
14558,122,1,0,True,True,
14559,76,1,0,True,True,
14560,462,1,0,True,True,
14561,125,1,0,True,True,
14562,182,1,0,True,True,
14563,85,5,0,True,True,
14564,277,1,0,True,True,
14565,280,6,0,True,True,
14566,218,1,0,True,True,
14567,274,1,0,True,True,
14568,130,1,0,True,True,
14569,177,1,0,True,True,
14570,116,5,0,True,True,
14571,98,2,0,True,True,
14572,442,1,0,True,True,
14573,92,4,0,True,True,
14574,88,4,0,True,True,
14575,141,4,0,True,True,
14576,658,1,0,True,True,
14577,37,4,0,True,True,
14578,144,1,0,True,True,
14579,794,1,0,True,True,
14580,90,1,0,True,True,
14581,70,1,0,True,True,
14582,878,2,0,True,True,
14583,280,2,0,True,True,
14584,193,6,0,True,True,
14585,148,2,0,True,True,
14586,513,5,0,True,True,
14587,172,4,0,True,True,
14588,89,2,0,True,True,
14589,792,4,0,True,True,
14590,355,1,0,True,True,
14591,881,1,0,True,True,
14592,981,1,0,True,True,
14593,158,5,0,True,True,
14594,722,3,0,True,True,
14595,103,4,0,True,True,
14596,820,4,0,True,True,
14597,1001,3,0,True,True,
14598,500,1,0,True,True,
14599,348,1,0,True,True,
14600,122,2,0,True,True,
14601,129,1,0,True,True,
14602,1228,6,0,True,True,
14603,94,4,0,True,True,
14604,192,3,0,True,True,
14605,331,2,0,True,True,
14606,779,2,0,True,True,
14607,91,2,0,True,True,
14608,61,2,0,True,True,
14609,555,2,0,True,True,
14610,157,5,0,True,True,
14611,580,5,0,True,True,
14612,39,9,0,True,True,
14613,83,2,0,True,True,
14614,111,8,0,True,True,
14615,603,11,0,True,True,
14616,211,6,0,True,True,
14617,105,7,0,True,True,
14618,514,5,0,True,True,
14619,479,1,0,True,True,
14620,111,5,0,True,True,
14621,368,5,0,True,True,
14622,149,4,0,True,True,
14623,257,5,0,True,True,
14624,98,4,0,True,True,
14625,408,4,0,True,True,
14626,329,6,0,True,True,
14627,134,2,0,True,True,
14628,306,14,0,True,True,
14629,159,2,0,True,True,
14630,275,2,0,True,True,
14631,68,8,0,True,True,
14632,135,5,0,True,True,
14633,716,3,0,True,True,
14634,257,5,0,True,True,
14635,826,4,0,True,True,
14636,35,3,0,True,True,
14637,1083,2,0,True,True,
14638,235,2,0,True,True,
14639,955,5,0,True,True,
14640,194,5,0,True,True,
14641,194,4,0,True,True,
14642,123,4,0,True,True,
14643,612,4,0,True,True,
14644,85,8,0,True,True,
14645,237,7,0,True,True,
14646,196,4,0,True,True,
14647,144,4,0,True,True,
14648,85,5,0,True,True,
14649,179,3,0,True,True,
14650,220,3,0,True,True,
14651,155,2,0,True,True,
14652,107,4,0,True,True,
14653,260,5,0,True,True,
14654,232,4,0,True,True,
14655,150,5,0,True,True,
14656,232,4,0,True,True,
14657,673,2,0,True,True,
14658,272,7,0,True,True,
14659,197,2,0,True,True,
14660,263,3,0,True,True,
14661,275,4,0,True,True,
14662,157,5,0,True,True,
14663,419,7,0,True,True,
14664,146,4,0,True,True,
14665,115,2,0,True,True,
14666,347,4,0,True,True,
14667,136,2,0,True,True,
14668,357,4,0,True,True,
14669,374,5,0,True,True,
14670,120,6,0,True,True,
14671,323,3,0,True,True,
14672,364,2,0,True,True,
14673,98,2,0,True,True,
14674,84,5,0,True,True,
14675,78,4,0,True,True,
14676,59,4,0,True,True,
14677,395,4,0,True,True,
14678,169,4,0,True,True,
14679,209,4,0,True,True,
14680,106,3,0,True,True,
14681,107,3,0,True,True,
14682,462,4,0,True,True,
14683,216,7,0,True,True,
14684,769,4,0,True,True,
14685,115,5,0,True,True,
14686,889,5,0,True,True,
14687,547,12,0,True,True,
14688,142,3,0,True,True,
14689,166,6,0,True,True,
14690,1424,4,0,True,True,
14691,53,5,0,True,True,
14692,290,3,0,True,True,
14693,520,3,0,True,True,
14694,490,5,0,True,True,
14695,838,3,0,True,True,
14696,599,4,0,True,True,
14697,498,5,0,True,True,
14698,166,4,0,True,True,
14699,232,4,0,True,True,
14700,270,5,0,True,True,
14701,118,5,0,True,True,
14702,159,6,0,True,True,
14703,265,5,0,True,True,
14704,419,8,0,True,True,
14705,624,6,0,True,True,
14706,59,5,0,True,True,
14707,812,3,0,True,True,
14708,97,5,0,True,True,
14709,119,8,0,True,True,
14710,84,5,0,True,True,
14711,632,6,0,True,True,
14712,448,5,0,True,True,
14713,163,6,0,True,True,
14714,231,2,0,True,True,
14715,114,4,0,True,True,
14716,32,7,0,True,True,
14717,1142,4,0,True,True,
14718,87,8,0,True,True,
14719,62,5,0,True,True,
14720,341,6,0,True,True,
14721,160,2,0,True,True,
14722,1412,4,0,True,True,
14723,61,14,0,True,True,
14724,41,6,0,True,True,
14725,276,4,0,True,True,
14726,75,4,0,True,True,
14727,208,8,0,True,True,
14728,298,2,0,True,True,
14729,767,5,0,True,True,
14730,174,5,0,True,True,
14731,186,4,0,True,True,
14732,350,7,0,True,True,
14733,52,7,0,True,True,
14734,46,8,0,True,True,
14735,510,3,0,True,True,
14736,81,7,0,True,True,
14737,464,3,0,True,True,
14738,220,5,0,True,True,
14739,31,6,0,True,True,
14740,1147,4,0,True,True,
14741,130,6,0,True,True,
14742,95,4,0,True,True,
14743,161,1,0,True,True,
14744,221,1,0,True,True,
14745,469,7,0,True,True,
14746,578,1,0,True,True,
14747,51,1,0,True,True,
14748,111,4,0,True,True,
14749,771,1,0,True,True,
14750,164,1,0,True,True,
14751,390,2,0,True,True,
14752,154,2,0,True,True,
14753,171,1,0,True,True,
14754,155,2,0,True,True,
14755,349,1,0,True,True,
14756,46,1,0,True,True,
14757,574,1,0,True,True,
14758,715,1,0,True,True,
14759,96,1,0,True,True,
14760,525,2,0,True,True,
14761,70,1,0,True,True,
14762,229,1,0,True,True,
14763,1806,4,0,True,True,
14764,400,1,0,True,True,
14765,92,1,0,True,True,
14766,284,1,0,True,True,
14767,130,1,0,True,True,
14768,151,4,0,True,True,
14769,46,1,0,True,True,
14770,79,1,0,True,True,
14771,344,3,0,True,True,
14772,291,1,0,True,True,
14773,56,1,0,True,True,
14774,153,1,0,True,True,
14775,401,1,0,True,True,
14776,138,1,0,True,True,
14777,272,1,0,True,True,
14778,145,4,0,True,True,
14779,122,1,0,True,True,
14780,226,1,0,True,True,
14781,211,2,0,True,True,
14782,94,1,0,True,True,
14783,428,2,0,True,True,
14784,156,1,0,True,True,
14785,191,1,0,True,True,
14786,225,2,0,True,True,
14787,781,1,0,True,True,
14788,496,1,0,True,True,
14789,586,1,0,True,True,
14790,195,1,0,True,True,
14791,49,1,0,True,True,
14792,90,1,0,True,True,
14793,339,2,0,True,True,
14794,268,2,0,True,True,
14795,689,1,0,True,True,
14796,94,3,0,True,True,
14797,269,1,0,True,True,
14798,303,1,0,True,True,
14799,120,4,0,True,True,
14800,239,1,0,True,True,
14801,129,2,0,True,True,
14802,98,1,0,True,True,
14803,555,1,0,True,True,
14804,130,1,0,True,True,
14805,686,6,0,True,True,
14806,124,1,0,True,True,
14807,29,8,0,True,True,
14808,528,9,0,True,True,
14809,83,2,0,True,True,
14810,60,1,0,True,True,
14811,251,1,0,True,True,
14812,206,2,0,True,True,
14813,1150,1,0,True,True,
14814,294,2,0,True,True,
14815,435,1,0,True,True,
14816,155,2,0,True,True,
14817,130,1,0,True,True,
14818,294,1,0,True,True,
14819,198,1,0,True,True,
14820,72,1,0,True,True,
14821,830,1,0,True,True,
14822,57,2,0,True,True,
14823,464,1,0,True,True,
14824,57,2,0,True,True,
14825,76,7,0,True,True,
14826,318,1,0,True,True,
14827,39,9,0,True,True,
14828,873,2,0,True,True,
14829,166,1,0,True,True,
14830,227,1,0,True,True,
14831,202,1,0,True,True,
14832,109,1,0,True,True,
14833,243,1,0,True,True,
14834,329,1,0,True,True,
14835,214,1,0,True,True,
14836,142,1,0,True,True,
14837,151,1,0,True,True,
14838,335,1,0,True,True,
14839,143,1,0,True,True,
14840,122,1,0,True,True,
14841,48,1,0,True,True,
14842,198,2,0,True,True,
14843,183,1,0,True,True,
14844,45,1,0,True,True,
14845,684,1,0,True,True,
14846,255,1,0,True,True,
14847,143,1,0,True,True,
14848,885,1,0,True,True,
14849,1222,1,0,True,True,
14850,520,1,0,True,True,
14851,128,1,0,True,True,
14852,156,2,0,True,True,
14853,325,2,0,True,True,
14854,236,1,0,True,True,
14855,419,2,0,True,True,
14856,197,1,0,True,True,
14857,226,1,0,True,True,
14858,705,1,0,True,True,
14859,649,2,0,True,True,
14860,77,1,0,True,True,
14861,231,2,0,True,True,
14862,513,1,0,True,True,
14863,87,2,0,True,True,
14864,988,1,0,True,True,
14865,102,1,0,True,True,
14866,111,1,0,True,True,
14867,241,2,0,True,True,
14868,558,6,0,True,True,
14869,177,1,0,True,True,
14870,680,1,0,True,True,
14871,652,1,0,True,True,
14872,350,1,0,True,True,
14873,124,1,0,True,True,
14874,359,1,0,True,True,
14875,592,1,0,True,True,
14876,165,5,0,True,True,
14877,128,2,0,True,True,
14878,68,1,0,True,True,
14879,367,6,0,True,True,
14880,192,2,0,True,True,
14881,128,1,0,True,True,
14882,158,1,0,True,True,
14883,547,2,0,True,True,
14884,1019,11,0,True,True,
14885,93,3,0,True,True,
14886,332,3,0,True,True,
14887,131,7,0,True,True,
14888,709,2,0,True,True,
14889,188,1,0,True,True,
14890,59,1,0,True,True,
14891,516,4,0,True,True,
14892,561,9,0,True,True,
14893,198,1,0,True,True,
14894,346,2,0,True,True,
14895,157,2,0,True,True,
14896,254,2,0,True,True,
14897,199,2,0,True,True,
14898,171,6,0,True,True,
14899,101,3,0,True,True,
14900,98,2,0,True,True,
14901,87,16,0,True,True,
14902,217,9,0,True,True,
14903,293,2,0,True,True,
14904,378,2,0,True,True,
14905,129,6,0,True,True,
14906,132,2,0,True,True,
14907,240,2,0,True,True,
14908,91,3,0,True,True,
14909,1432,5,0,True,True,
14910,87,5,0,True,True,
14911,111,4,0,True,True,
14912,141,7,0,True,True,
14913,322,4,0,True,True,
14914,254,3,0,True,True,
14915,455,1,0,True,True,
14916,285,5,0,True,True,
14917,69,3,0,True,True,
14918,89,2,0,True,True,
14919,1018,2,0,True,True,
14920,60,5,0,True,True,
14921,212,2,0,True,True,
14922,173,2,0,True,True,
14923,101,7,0,True,True,
14924,110,6,0,True,True,
14925,128,2,0,True,True,
14926,156,6,0,True,True,
14927,231,5,0,True,True,
14928,406,4,0,True,True,
14929,255,2,0,True,True,
14930,538,2,0,True,True,
14931,191,6,0,True,True,
14932,240,2,0,True,True,
14933,118,5,0,True,True,
14934,239,2,0,True,True,
14935,164,6,0,True,True,
14936,73,6,0,True,True,
14937,278,2,0,True,True,
14938,252,2,0,True,True,
14939,77,6,0,True,True,
14940,345,10,0,True,True,
14941,282,2,0,True,True,
14942,39,7,0,True,True,
14943,169,5,0,True,True,
14944,781,2,0,True,True,
14945,202,6,0,True,True,
14946,357,7,0,True,True,
14947,159,6,0,True,True,
14948,1389,7,0,True,True,
14949,1056,2,0,True,True,
14950,166,6,0,True,True,
14951,168,2,0,True,True,
14952,212,1,0,True,True,
14953,201,5,0,True,True,
14954,191,1,0,True,True,
14955,1339,3,0,True,True,
14956,30,2,0,True,True,
14957,127,11,0,True,True,
14958,319,5,0,True,True,
14959,284,8,0,True,True,
14960,264,5,0,True,True,
14961,204,2,0,True,True,
14962,1473,6,0,True,True,
14963,255,2,0,True,True,
14964,108,5,0,True,True,
14965,524,4,0,True,True,
14966,26,2,0,True,True,
14967,184,1,0,True,True,
14968,613,3,0,True,True,
14969,268,1,0,True,True,
14970,605,6,0,True,True,
14971,93,7,0,True,True,
14972,98,3,0,True,True,
14973,63,11,0,True,True,
14974,128,3,0,True,True,
14975,185,1,0,True,True,
14976,66,7,0,True,True,
14977,102,2,0,True,True,
14978,199,2,0,True,True,
14979,293,20,0,True,True,
14980,59,2,0,True,True,
14981,330,1,0,True,True,
14982,209,2,0,True,True,
14983,59,3,0,True,True,
14984,159,3,0,True,True,
14985,63,6,0,True,True,
14986,298,1,0,True,True,
14987,413,4,0,True,True,
14988,53,2,0,True,True,
14989,309,2,0,True,True,
14990,257,2,0,True,True,
14991,36,2,0,True,True,
14992,55,14,0,True,True,
14993,53,1,0,True,True,
14994,71,1,0,True,True,
14995,20,3,0,True,True,
14996,117,1,0,True,True,
14997,80,1,0,True,True,
14998,261,1,0,True,True,
14999,201,1,0,True,True,
15000,109,4,0,True,True,
15001,397,1,0,True,True,
15002,69,1,0,True,True,
15003,264,3,0,True,True,
15004,48,7,0,True,True,
15005,90,1,0,True,True,
15006,72,3,0,True,True,
15007,94,2,0,True,True,
15008,539,1,0,True,True,
15009,317,1,0,True,True,
15010,1150,3,0,True,True,
15011,144,1,0,True,True,
15012,126,1,0,True,True,
15013,302,2,0,True,True,
15014,123,1,0,True,True,
15015,114,1,0,True,True,
15016,235,1,0,True,True,
