client_id,cons_price_idx,euribor_three_months
17373,93.918,4.962
17374,93.918,4.962
17375,93.918,4.962
17376,93.918,4.962
17377,93.918,4.962
17378,93.918,4.962
17379,93.918,4.962
17380,93.918,4.962
17381,93.918,4.962
17382,93.918,4.962
17383,93.918,4.962
17384,93.918,4.962
17385,93.918,4.962
17386,93.918,4.962
17387,93.918,4.962
17388,93.918,4.962
17389,93.918,4.962
17390,93.918,4.962
17391,93.918,4.962
17392,93.918,4.962
17393,93.918,4.962
17394,93.918,4.962
17395,93.918,4.962
17396,93.918,4.962
17397,93.918,4.962
17398,93.918,4.962
17399,93.918,4.962
17400,93.918,4.962
17401,93.918,4.962
17402,93.918,4.962
17403,93.918,4.962
17404,93.918,4.962
17405,93.918,4.962
17406,93.918,4.962
17407,93.918,4.962
17408,93.918,4.962
17409,93.918,4.962
17410,93.918,4.962
17411,93.918,4.962
17412,93.918,4.962
17413,93.918,4.962
17414,93.918,4.962
17415,93.918,4.962
17416,93.918,4.962
17417,93.918,4.962
17418,93.918,4.962
17419,93.918,4.962
17420,93.918,4.962
17421,93.918,4.962
17422,93.918,4.962
17423,93.918,4.962
17424,93.918,4.962
17425,93.918,4.962
17426,93.918,4.962
17427,93.918,4.962
17428,93.918,4.962
17429,93.918,4.962
17430,93.918,4.962
17431,93.918,4.962
17432,93.918,4.962
17433,93.918,4.962
17434,93.918,4.962
17435,93.918,4.962
17436,93.918,4.962
17437,93.918,4.962
17438,93.918,4.962
17439,93.918,4.962
17440,93.918,4.962
17441,93.918,4.962
17442,93.918,4.962
17443,93.918,4.962
17444,93.918,4.962
17445,93.918,4.962
17446,93.918,4.962
17447,93.918,4.962
17448,93.918,4.962
17449,93.918,4.962
17450,93.918,4.962
17451,93.918,4.962
17452,93.918,4.962
17453,93.918,4.962
17454,93.918,4.962
17455,93.918,4.962
17456,93.918,4.962
17457,93.918,4.962
17458,93.918,4.962
17459,93.918,4.962
17460,93.918,4.962
17461,93.918,4.962
17462,93.918,4.962
17463,93.918,4.962
17464,93.918,4.962
17465,93.918,4.962
17466,93.918,4.962
17467,93.918,4.962
17468,93.918,4.962
17469,93.918,4.962
17470,93.918,4.962
17471,93.918,4.962
17472,93.918,4.962
17473,93.918,4.962
17474,93.918,4.962
17475,93.918,4.962
17476,93.918,4.962
17477,93.918,4.962
17478,93.918,4.962
17479,93.918,4.962
17480,93.918,4.962
17481,93.918,4.962
17482,93.918,4.962
17483,93.918,4.962
17484,93.918,4.962
17485,93.918,4.962
17486,93.918,4.962
17487,93.918,4.962
17488,93.918,4.962
17489,93.918,4.962
17490,93.918,4.962
17491,93.918,4.962
17492,93.918,4.962
17493,93.918,4.962
17494,93.918,4.962
17495,93.918,4.962
17496,93.918,4.962
17497,93.918,4.962
17498,93.918,4.962
17499,93.918,4.962
17500,93.918,4.962
17501,93.918,4.962
17502,93.918,4.962
17503,93.918,4.962
17504,93.918,4.962
17505,93.918,4.962
17506,93.918,4.962
17507,93.918,4.962
17508,93.918,4.962
17509,93.918,4.962
17510,93.918,4.962
17511,93.918,4.962
17512,93.918,4.962
17513,93.918,4.962
17514,93.918,4.962
17515,93.918,4.962
17516,93.918,4.962
17517,93.918,4.962
17518,93.918,4.962
17519,93.918,4.962
17520,93.918,4.962
17521,93.918,4.962
17522,93.918,4.962
17523,93.918,4.962
17524,93.918,4.962
17525,93.918,4.962
17526,93.918,4.962
17527,93.918,4.962
17528,93.918,4.962
17529,93.918,4.962
17530,93.918,4.962
17531,93.918,4.962
17532,93.918,4.962
17533,93.918,4.962
17534,93.918,4.962
17535,93.918,4.962
17536,93.918,4.962
17537,93.918,4.962
17538,93.918,4.962
17539,93.918,4.962
17540,93.918,4.962
17541,93.918,4.962
17542,93.918,4.962
17543,93.918,4.962
17544,93.918,4.962
17545,93.918,4.962
17546,93.918,4.962
17547,93.918,4.962
17548,93.918,4.962
17549,93.918,4.962
17550,93.918,4.962
17551,93.918,4.962
17552,93.918,4.962
17553,93.918,4.962
17554,93.918,4.962
17555,93.918,4.962
17556,93.918,4.962
17557,93.918,4.962
17558,93.918,4.962
17559,93.918,4.962
17560,93.918,4.962
17561,93.918,4.962
17562,93.918,4.962
17563,93.918,4.962
17564,93.918,4.962
17565,93.918,4.962
17566,93.918,4.962
17567,93.918,4.962
17568,93.918,4.962
17569,93.918,4.962
17570,93.918,4.962
17571,93.918,4.962
17572,93.918,4.962
17573,93.918,4.962
17574,93.918,4.962
17575,93.918,4.962
17576,93.918,4.962
17577,93.918,4.962
17578,93.918,4.962
17579,93.918,4.962
17580,93.918,4.962
17581,93.918,4.962
17582,93.918,4.962
17583,93.918,4.962
17584,93.918,4.962
17585,93.918,4.962
17586,93.918,4.962
17587,93.918,4.962
17588,93.918,4.962
17589,93.918,4.962
17590,93.918,4.962
17591,93.918,4.962
17592,93.918,4.962
17593,93.918,4.962
17594,93.918,4.962
17595,93.918,4.962
17596,93.918,4.962
17597,93.918,4.962
17598,93.918,4.962
17599,93.918,4.962
17600,93.918,4.962
17601,93.918,4.962
17602,93.918,4.962
17603,93.918,4.962
17604,93.918,4.962
17605,93.918,4.962
17606,93.918,4.962
17607,93.918,4.962
17608,93.918,4.962
17609,93.918,4.962
17610,93.918,4.962
17611,93.918,4.962
17612,93.918,4.962
17613,93.918,4.962
17614,93.918,4.962
17615,93.918,4.962
17616,93.918,4.962
17617,93.918,4.962
17618,93.918,4.962
17619,93.918,4.962
17620,93.918,4.962
17621,93.918,4.962
17622,93.918,4.962
17623,93.918,4.962
17624,93.918,4.962
17625,93.918,4.962
17626,93.918,4.962
17627,93.918,4.962
17628,93.918,4.962
17629,93.918,4.962
17630,93.918,4.962
17631,93.918,4.962
17632,93.918,4.962
17633,93.918,4.962
17634,93.918,4.962
17635,93.918,4.962
17636,93.918,4.962
17637,93.918,4.962
17638,93.918,4.962
17639,93.918,4.962
17640,93.918,4.962
17641,93.918,4.962
17642,93.918,4.962
17643,93.918,4.962
17644,93.918,4.962
17645,93.918,4.962
17646,93.918,4.962
17647,93.918,4.962
17648,93.918,4.962
17649,93.918,4.962
17650,93.918,4.962
17651,93.918,4.962
17652,93.918,4.962
17653,93.918,4.962
17654,93.918,4.962
17655,93.918,4.962
17656,93.918,4.962
17657,93.918,4.962
17658,93.918,4.962
17659,93.918,4.962
17660,93.918,4.962
17661,93.918,4.962
17662,93.918,4.962
17663,93.918,4.962
17664,93.918,4.962
17665,93.918,4.962
17666,93.918,4.962
17667,93.918,4.962
17668,93.918,4.962
17669,93.918,4.962
17670,93.918,4.962
17671,93.918,4.962
17672,93.918,4.962
17673,93.918,4.962
17674,93.918,4.962
17675,93.918,4.962
17676,93.918,4.962
17677,93.918,4.962
17678,93.918,4.962
17679,93.918,4.962
17680,93.918,4.961
17681,93.918,4.961
17682,93.918,4.961
17683,93.918,4.961
17684,93.918,4.961
17685,93.918,4.961
17686,93.918,4.961
17687,93.918,4.961
17688,93.918,4.961
17689,93.918,4.961
17690,93.918,4.961
17691,93.918,4.961
17692,93.918,4.961
17693,93.918,4.961
17694,93.918,4.961
17695,93.918,4.961
17696,93.918,4.961
17697,93.918,4.961
17698,93.918,4.961
17699,93.918,4.961
17700,93.918,4.961
17701,93.918,4.961
17702,93.918,4.961
17703,93.918,4.961
17704,93.918,4.961
17705,93.918,4.961
17706,93.918,4.961
17707,93.918,4.961
17708,93.918,4.961
17709,93.918,4.961
17710,93.918,4.961
17711,93.918,4.961
17712,93.918,4.961
17713,93.918,4.961
17714,93.918,4.961
17715,93.918,4.961
17716,93.918,4.961
17717,93.918,4.961
17718,93.918,4.961
17719,93.918,4.961
17720,93.918,4.961
17721,93.918,4.961
17722,93.918,4.961
17723,93.918,4.961
17724,93.918,4.961
17725,93.918,4.961
17726,93.918,4.961
17727,93.918,4.961
17728,93.918,4.961
17729,93.918,4.961
17730,93.918,4.961
17731,93.918,4.961
17732,93.918,4.961
17733,93.918,4.961
17734,93.918,4.961
17735,93.918,4.961
17736,93.918,4.961
17737,93.918,4.961
17738,93.918,4.961
17739,93.918,4.961
17740,93.918,4.961
17741,93.918,4.961
17742,93.918,4.961
17743,93.918,4.961
17744,93.918,4.961
17745,93.918,4.961
17746,93.918,4.961
17747,93.918,4.961
17748,93.918,4.961
17749,93.918,4.961
17750,93.918,4.961
17751,93.918,4.961
17752,93.918,4.961
17753,93.918,4.961
17754,93.918,4.961
17755,93.918,4.961
17756,93.918,4.961
17757,93.918,4.961
17758,93.918,4.961
17759,93.918,4.961
17760,93.918,4.961
17761,93.918,4.961
17762,93.918,4.961
17763,93.918,4.961
17764,93.918,4.961
17765,93.918,4.961
17766,93.918,4.961
17767,93.918,4.961
17768,93.918,4.961
17769,93.918,4.961
17770,93.918,4.961
17771,93.918,4.961
17772,93.918,4.961
17773,93.918,4.961
17774,93.918,4.961
17775,93.918,4.961
17776,93.918,4.961
17777,93.918,4.961
17778,93.918,4.961
17779,93.918,4.961
17780,93.918,4.961
17781,93.918,4.961
17782,93.918,4.961
17783,93.918,4.961
17784,93.918,4.961
17785,93.918,4.961
17786,93.918,4.961
17787,93.918,4.961
17788,93.918,4.961
17789,93.918,4.961
17790,93.918,4.961
17791,93.918,4.961
17792,93.918,4.961
17793,93.918,4.961
17794,93.918,4.961
17795,93.918,4.961
17796,93.918,4.961
17797,93.918,4.961
17798,93.918,4.961
17799,93.918,4.961
17800,93.918,4.961
17801,93.918,4.961
17802,93.918,4.961
17803,93.918,4.961
17804,93.918,4.961
17805,93.918,4.961
17806,93.918,4.961
17807,93.918,4.961
17808,93.918,4.961
17809,93.918,4.961
17810,93.918,4.961
17811,93.918,4.961
17812,93.918,4.961
17813,93.918,4.961
17814,93.918,4.961
17815,93.918,4.961
17816,93.918,4.961
17817,93.918,4.961
17818,93.918,4.961
17819,93.918,4.961
17820,93.918,4.961
17821,93.918,4.961
17822,93.918,4.961
17823,93.918,4.961
17824,93.918,4.961
17825,93.918,4.961
17826,93.918,4.961
17827,93.918,4.961
17828,93.918,4.961
17829,93.918,4.961
17830,93.918,4.961
17831,93.918,4.961
17832,93.918,4.961
17833,93.918,4.961
17834,93.918,4.961
17835,93.918,4.961
17836,93.918,4.961
17837,93.918,4.961
17838,93.918,4.961
17839,93.918,4.961
17840,93.918,4.961
17841,93.918,4.961
17842,93.918,4.961
17843,93.918,4.961
17844,93.918,4.961
17845,93.918,4.961
17846,93.918,4.961
17847,93.918,4.961
17848,93.918,4.961
17849,93.918,4.961
17850,93.918,4.961
17851,93.918,4.961
17852,93.918,4.961
17853,93.918,4.961
17854,93.918,4.961
17855,93.918,4.961
17856,93.918,4.961
17857,93.918,4.961
17858,93.918,4.961
17859,93.918,4.961
17860,93.918,4.961
17861,93.918,4.961
17862,93.918,4.961
17863,93.918,4.961
17864,93.918,4.961
17865,93.918,4.961
17866,93.918,4.961
17867,93.918,4.961
17868,93.918,4.961
17869,93.918,4.961
17870,93.918,4.961
17871,93.918,4.961
17872,93.918,4.961
17873,93.918,4.961
17874,93.918,4.961
17875,93.918,4.961
17876,93.918,4.961
17877,93.918,4.961
17878,93.918,4.961
17879,93.918,4.961
17880,93.918,4.961
17881,93.918,4.961
17882,93.918,4.961
17883,93.918,4.961
17884,93.918,4.961
17885,93.918,4.961
17886,93.918,4.961
17887,93.918,4.961
17888,93.918,4.961
17889,93.918,4.961
17890,93.918,4.961
17891,93.918,4.961
17892,93.918,4.961
17893,93.918,4.961
17894,93.918,4.961
17895,93.918,4.961
17896,93.918,4.961
17897,93.918,4.961
17898,93.918,4.961
17899,93.918,4.961
17900,93.918,4.961
17901,93.918,4.961
17902,93.918,4.961
17903,93.918,4.961
17904,93.918,4.961
17905,93.918,4.961
17906,93.918,4.961
17907,93.918,4.961
17908,93.918,4.961
17909,93.918,4.961
17910,93.918,4.961
17911,93.918,4.961
17912,93.918,4.961
17913,93.918,4.961
17914,93.918,4.961
17915,93.918,4.961
17916,93.918,4.961
17917,93.918,4.961
17918,93.918,4.961
17919,93.918,4.961
17920,93.918,4.961
17921,93.918,4.961
17922,93.918,4.961
17923,93.918,4.961
17924,93.918,4.961
17925,93.918,4.961
17926,93.918,4.961
17927,93.918,4.961
17928,93.918,4.961
17929,93.918,4.961
17930,93.918,4.961
17931,93.918,4.961
17932,93.918,4.961
17933,93.918,4.961
17934,93.918,4.961
17935,93.918,4.961
17936,93.918,4.961
17937,93.918,4.961
17938,93.918,4.961
17939,93.918,4.961
17940,93.918,4.961
17941,93.918,4.961
17942,93.918,4.961
17943,93.918,4.961
17944,93.918,4.961
17945,93.918,4.961
17946,93.918,4.961
17947,93.918,4.961
17948,93.918,4.961
17949,93.918,4.961
17950,93.918,4.961
17951,93.918,4.961
17952,93.918,4.961
17953,93.918,4.961
17954,93.918,4.961
17955,93.918,4.961
17956,93.918,4.961
17957,93.918,4.961
17958,93.918,4.961
17959,93.918,4.961
17960,93.918,4.961
17961,93.918,4.961
17962,93.918,4.961
17963,93.918,4.961
17964,93.918,4.961
17965,93.918,4.961
17966,93.918,4.961
17967,93.918,4.961
17968,93.918,4.961
17969,93.918,4.961
17970,93.918,4.961
17971,93.918,4.961
17972,93.918,4.961
17973,93.918,4.961
17974,93.918,4.961
17975,93.918,4.961
17976,93.918,4.961
17977,93.918,4.961
17978,93.918,4.961
17979,93.918,4.961
17980,93.918,4.961
17981,93.918,4.961
17982,93.918,4.961
17983,93.918,4.961
17984,93.918,4.961
17985,93.918,4.961
17986,93.918,4.961
17987,93.918,4.961
17988,93.918,4.961
17989,93.918,4.963
17990,93.918,4.963
17991,93.918,4.963
17992,93.918,4.963
17993,93.918,4.963
17994,93.918,4.963
17995,93.918,4.963
17996,93.918,4.963
17997,93.918,4.963
17998,93.918,4.963
17999,93.918,4.963
18000,93.918,4.963
18001,93.918,4.963
18002,93.918,4.963
18003,93.918,4.963
18004,93.918,4.963
18005,93.918,4.963
18006,93.918,4.963
18007,93.918,4.963
18008,93.918,4.963
18009,93.918,4.963
18010,93.918,4.963
18011,93.918,4.963
18012,93.918,4.963
18013,93.918,4.963
18014,93.918,4.963
18015,93.918,4.963
18016,93.918,4.963
18017,93.918,4.963
18018,93.918,4.963
18019,93.918,4.963
18020,93.918,4.963
18021,93.918,4.963
18022,93.918,4.963
18023,93.918,4.963
18024,93.918,4.963
18025,93.918,4.963
18026,93.918,4.963
18027,93.918,4.963
18028,93.918,4.963
18029,93.918,4.963
18030,93.918,4.963
18031,93.918,4.963
18032,93.918,4.963
18033,93.918,4.963
18034,93.918,4.963
18035,93.918,4.963
18036,93.918,4.963
18037,93.918,4.963
18038,93.918,4.963
18039,93.918,4.963
18040,93.918,4.963
18041,93.918,4.963
18042,93.918,4.963
18043,93.918,4.963
18044,93.918,4.963
18045,93.918,4.963
18046,93.918,4.963
18047,93.918,4.963
18048,93.918,4.963
18049,93.918,4.963
18050,93.918,4.963
18051,93.918,4.963
18052,93.918,4.963
18053,93.918,4.963
18054,93.918,4.963
18055,93.918,4.963
18056,93.918,4.963
18057,93.918,4.963
18058,93.918,4.963
18059,93.918,4.963
18060,93.918,4.963
18061,93.918,4.963
18062,93.918,4.963
18063,93.918,4.963
18064,93.918,4.963
18065,93.918,4.963
18066,93.918,4.963
18067,93.918,4.963
18068,93.918,4.963
18069,93.918,4.963
18070,93.918,4.963
18071,93.918,4.963
18072,93.918,4.963
18073,93.918,4.963
18074,93.918,4.963
18075,93.918,4.963
18076,93.918,4.963
18077,93.918,4.963
18078,93.918,4.963
18079,93.918,4.963
18080,93.918,4.963
18081,93.918,4.963
18082,93.918,4.963
18083,93.918,4.963
18084,93.918,4.963
18085,93.918,4.963
18086,93.918,4.963
18087,93.918,4.963
18088,93.918,4.963
18089,93.918,4.963
18090,93.918,4.963
18091,93.918,4.963
18092,93.918,4.963
18093,93.918,4.963
18094,93.918,4.963
18095,93.918,4.963
18096,93.918,4.963
18097,93.918,4.963
18098,93.918,4.963
18099,93.918,4.963
18100,93.918,4.963
18101,93.918,4.963
18102,93.918,4.963
18103,93.918,4.963
18104,93.918,4.963
18105,93.918,4.963
18106,93.918,4.963
18107,93.918,4.963
18108,93.918,4.963
18109,93.918,4.963
18110,93.918,4.963
18111,93.918,4.963
18112,93.918,4.963
18113,93.918,4.963
18114,93.918,4.963
18115,93.918,4.963
18116,93.918,4.963
18117,93.918,4.963
18118,93.918,4.963
18119,93.918,4.963
18120,93.918,4.963
18121,93.918,4.963
18122,93.918,4.963
18123,93.918,4.963
18124,93.918,4.963
18125,93.918,4.963
18126,93.918,4.963
18127,93.918,4.963
18128,93.918,4.963
18129,93.918,4.963
18130,93.918,4.963
18131,93.918,4.963
18132,93.918,4.963
18133,93.918,4.963
18134,93.918,4.963
18135,93.918,4.963
18136,93.918,4.963
18137,93.918,4.963
18138,93.918,4.963
18139,93.918,4.963
18140,93.918,4.963
18141,93.918,4.963
18142,93.918,4.963
18143,93.918,4.963
18144,93.918,4.963
18145,93.918,4.963
18146,93.918,4.963
18147,93.918,4.963
18148,93.918,4.963
18149,93.918,4.963
18150,93.918,4.963
18151,93.918,4.963
18152,93.918,4.963
18153,93.918,4.963
18154,93.918,4.963
18155,93.918,4.963
18156,93.918,4.963
18157,93.918,4.963
18158,93.918,4.963
18159,93.918,4.963
18160,93.918,4.963
18161,93.918,4.963
18162,93.918,4.963
18163,93.918,4.963
18164,93.918,4.963
18165,93.918,4.963
18166,93.918,4.963
18167,93.918,4.963
18168,93.918,4.963
18169,93.918,4.963
18170,93.918,4.963
18171,93.918,4.963
18172,93.918,4.963
18173,93.918,4.963
18174,93.918,4.963
18175,93.918,4.963
18176,93.918,4.963
18177,93.918,4.963
18178,93.918,4.963
18179,93.918,4.963
18180,93.918,4.963
18181,93.918,4.963
18182,93.918,4.963
18183,93.918,4.963
18184,93.918,4.963
18185,93.918,4.963
18186,93.918,4.963
18187,93.918,4.963
18188,93.918,4.963
18189,93.918,4.963
18190,93.918,4.963
18191,93.918,4.963
18192,93.918,4.963
18193,93.918,4.963
18194,93.918,4.963
18195,93.918,4.963
18196,93.918,4.963
18197,93.918,4.963
18198,93.918,4.963
18199,93.918,4.963
18200,93.918,4.963
18201,93.918,4.963
18202,93.918,4.963
18203,93.918,4.963
18204,93.918,4.963
18205,93.918,4.963
18206,93.918,4.963
18207,93.918,4.963
18208,93.918,4.963
18209,93.918,4.963
18210,93.918,4.963
18211,93.918,4.963
18212,93.918,4.963
18213,93.918,4.963
18214,93.918,4.963
18215,93.918,4.963
18216,93.918,4.963
18217,93.918,4.963
18218,93.918,4.963
18219,93.918,4.963
18220,93.918,4.963
18221,93.918,4.963
18222,93.918,4.963
18223,93.918,4.963
18224,93.918,4.963
18225,93.918,4.963
18226,93.918,4.963
18227,93.918,4.963
18228,93.918,4.963
18229,93.918,4.963
18230,93.918,4.963
18231,93.918,4.963
18232,93.918,4.963
18233,93.918,4.963
18234,93.918,4.963
18235,93.918,4.963
18236,93.918,4.963
18237,93.918,4.963
18238,93.918,4.963
18239,93.918,4.963
18240,93.918,4.963
18241,93.918,4.963
18242,93.918,4.963
18243,93.918,4.963
18244,93.918,4.963
18245,93.918,4.963
18246,93.918,4.963
18247,93.918,4.963
18248,93.918,4.963
18249,93.918,4.963
18250,93.918,4.963
18251,93.918,4.963
18252,93.918,4.963
18253,93.918,4.963
18254,93.918,4.963
18255,93.918,4.963
18256,93.918,4.963
18257,93.918,4.963
18258,93.918,4.963
18259,93.918,4.963
18260,93.918,4.963
18261,93.918,4.963
18262,93.918,4.963
18263,93.918,4.963
18264,93.918,4.963
18265,93.918,4.963
18266,93.918,4.963
18267,93.918,4.963
18268,93.918,4.963
18269,93.918,4.963
18270,93.918,4.963
18271,93.918,4.963
18272,93.918,4.963
18273,93.918,4.963
18274,93.918,4.963
18275,93.918,4.963
18276,93.918,4.963
18277,93.918,4.963
18278,93.918,4.963
18279,93.918,4.963
18280,93.918,4.963
18281,93.918,4.963
18282,93.918,4.963
18283,93.918,4.963
18284,93.918,4.963
18285,93.918,4.963
18286,93.918,4.963
18287,93.918,4.963
18288,93.918,4.963
18289,93.918,4.963
18290,93.918,4.963
18291,93.918,4.963
18292,93.918,4.963
18293,93.918,4.963
18294,93.918,4.963
18295,93.918,4.963
18296,93.918,4.963
18297,93.918,4.963
18298,93.918,4.963
18299,93.918,4.963
18300,93.918,4.963
18301,93.918,4.963
18302,93.918,4.963
18303,93.918,4.963
18304,93.918,4.963
18305,93.918,4.963
18306,93.918,4.963
18307,93.918,4.963
18308,93.918,4.963
18309,93.918,4.963
18310,93.918,4.963
18311,93.918,4.963
18312,93.918,4.963
18313,93.918,4.963
18314,93.918,4.963
18315,93.918,4.963
18316,93.918,4.963
18317,93.918,4.963
18318,93.918,4.963
18319,93.918,4.963
18320,93.918,4.963
18321,93.918,4.963
18322,93.918,4.963
18323,93.918,4.963
18324,93.918,4.963
18325,93.918,4.963
18326,93.918,4.963
18327,93.918,4.963
18328,93.918,4.963
18329,93.918,4.963
18330,93.918,4.963
18331,93.918,4.963
18332,93.918,4.968
18333,93.918,4.968
18334,93.918,4.968
18335,93.918,4.968
18336,93.918,4.968
18337,93.918,4.968
18338,93.918,4.968
18339,93.918,4.968
18340,93.918,4.968
18341,93.918,4.968
18342,93.918,4.968
18343,93.918,4.968
18344,93.918,4.968
18345,93.918,4.968
18346,93.918,4.968
18347,93.918,4.968
18348,93.918,4.968
18349,93.918,4.968
18350,93.918,4.968
18351,93.918,4.968
18352,93.918,4.968
18353,93.918,4.968
18354,93.918,4.968
18355,93.918,4.968
18356,93.918,4.968
18357,93.918,4.968
18358,93.918,4.968
18359,93.918,4.968
18360,93.918,4.968
18361,93.918,4.968
18362,93.918,4.968
18363,93.918,4.968
18364,93.918,4.968
18365,93.918,4.968
18366,93.918,4.968
18367,93.918,4.968
18368,93.918,4.968
18369,93.918,4.968
18370,93.918,4.968
18371,93.918,4.968
18372,93.918,4.968
18373,93.918,4.968
18374,93.918,4.968
18375,93.918,4.968
18376,93.918,4.968
18377,93.918,4.968
18378,93.918,4.968
18379,93.918,4.968
18380,93.918,4.968
18381,93.918,4.968
18382,93.918,4.968
18383,93.918,4.968
18384,93.918,4.968
18385,93.918,4.968
18386,93.918,4.968
18387,93.918,4.968
18388,93.918,4.968
18389,93.918,4.968
18390,93.918,4.968
18391,93.918,4.968
18392,93.918,4.968
18393,93.918,4.968
18394,93.918,4.968
18395,93.918,4.968
18396,93.918,4.968
18397,93.918,4.968
18398,93.918,4.968
18399,93.918,4.968
18400,93.918,4.968
18401,93.918,4.968
18402,93.918,4.968
18403,93.918,4.968
18404,93.918,4.968
18405,93.918,4.968
18406,93.918,4.968
18407,93.918,4.968
18408,93.918,4.968
18409,93.918,4.968
18410,93.918,4.968
18411,93.918,4.968
18412,93.918,4.968
18413,93.918,4.968
18414,93.918,4.968
18415,93.918,4.968
18416,93.918,4.968
18417,93.918,4.968
18418,93.918,4.968
18419,93.918,4.968
18420,93.918,4.968
18421,93.918,4.968
18422,93.918,4.968
18423,93.918,4.968
18424,93.918,4.968
18425,93.918,4.968
18426,93.918,4.968
18427,93.918,4.968
18428,93.918,4.968
18429,93.918,4.968
18430,93.918,4.968
18431,93.918,4.968
18432,93.918,4.968
18433,93.918,4.968
18434,93.918,4.968
18435,93.918,4.968
18436,93.918,4.968
18437,93.918,4.968
18438,93.918,4.968
18439,93.918,4.968
18440,93.918,4.968
18441,93.918,4.968
18442,93.918,4.968
18443,93.918,4.968
18444,93.918,4.968
18445,93.918,4.968
18446,93.918,4.968
18447,93.918,4.968
18448,93.918,4.968
18449,93.918,4.968
18450,93.918,4.968
18451,93.918,4.968
18452,93.918,4.968
18453,93.918,4.968
18454,93.918,4.968
18455,93.918,4.968
18456,93.918,4.968
18457,93.918,4.968
18458,93.918,4.968
18459,93.918,4.968
18460,93.918,4.968
18461,93.918,4.968
18462,93.918,4.968
18463,93.918,4.968
18464,93.918,4.968
18465,93.918,4.968
18466,93.918,4.968
18467,93.918,4.968
18468,93.918,4.968
18469,93.918,4.968
18470,93.918,4.968
18471,93.918,4.968
18472,93.918,4.968
18473,93.918,4.968
18474,93.918,4.968
18475,93.918,4.968
18476,93.918,4.968
18477,93.918,4.968
18478,93.918,4.968
18479,93.918,4.968
18480,93.918,4.968
18481,93.918,4.968
18482,93.918,4.968
18483,93.918,4.968
18484,93.918,4.968
18485,93.918,4.968
18486,93.918,4.968
18487,93.918,4.968
18488,93.918,4.968
18489,93.918,4.968
18490,93.918,4.968
18491,93.918,4.968
18492,93.918,4.968
18493,93.918,4.968
18494,93.918,4.968
18495,93.918,4.968
18496,93.918,4.968
18497,93.918,4.968
18498,93.918,4.968
18499,93.918,4.968
18500,93.918,4.968
18501,93.918,4.968
18502,93.918,4.968
18503,93.918,4.968
18504,93.918,4.968
18505,93.918,4.968
18506,93.918,4.968
18507,93.918,4.968
18508,93.918,4.968
18509,93.918,4.968
18510,93.918,4.968
18511,93.918,4.968
18512,93.918,4.968
18513,93.918,4.968
18514,93.918,4.968
18515,93.918,4.968
18516,93.918,4.968
18517,93.918,4.968
18518,93.918,4.968
18519,93.918,4.968
18520,93.918,4.968
18521,93.918,4.968
18522,93.918,4.968
18523,93.918,4.968
18524,93.918,4.968
18525,93.918,4.968
18526,93.918,4.968
18527,93.918,4.968
18528,93.918,4.968
18529,93.918,4.968
18530,93.918,4.968
18531,93.918,4.968
18532,93.918,4.968
18533,93.918,4.968
18534,93.918,4.968
18535,93.918,4.968
18536,93.918,4.968
18537,93.918,4.968
18538,93.918,4.968
18539,93.918,4.968
18540,93.918,4.968
18541,93.918,4.968
18542,93.918,4.968
18543,93.918,4.968
18544,93.918,4.968
18545,93.918,4.968
18546,93.918,4.968
18547,93.918,4.968
18548,93.918,4.968
18549,93.918,4.968
18550,93.918,4.968
18551,93.918,4.968
18552,93.918,4.968
18553,93.918,4.968
18554,93.918,4.968
18555,93.918,4.968
18556,93.918,4.968
18557,93.918,4.968
18558,93.918,4.968
18559,93.918,4.968
18560,93.918,4.968
18561,93.918,4.968
18562,93.918,4.968
18563,93.918,4.968
18564,93.918,4.968
18565,93.918,4.968
18566,93.918,4.968
18567,93.918,4.968
18568,93.918,4.968
18569,93.918,4.968
18570,93.918,4.968
18571,93.918,4.968
18572,93.918,4.968
18573,93.918,4.968
18574,93.918,4.968
18575,93.918,4.968
18576,93.918,4.968
18577,93.918,4.968
18578,93.918,4.968
18579,93.918,4.968
18580,93.918,4.968
18581,93.918,4.968
18582,93.918,4.968
18583,93.918,4.968
18584,93.918,4.968
18585,93.918,4.968
18586,93.918,4.968
18587,93.918,4.968
18588,93.918,4.968
18589,93.918,4.968
18590,93.918,4.968
18591,93.918,4.968
18592,93.918,4.968
18593,93.918,4.968
18594,93.918,4.968
18595,93.918,4.968
18596,93.918,4.968
18597,93.918,4.968
18598,93.918,4.968
18599,93.918,4.968
18600,93.918,4.968
18601,93.918,4.968
18602,93.918,4.968
18603,93.918,4.968
18604,93.918,4.968
18605,93.918,4.968
18606,93.918,4.968
18607,93.918,4.968
18608,93.918,4.968
18609,93.918,4.968
18610,93.918,4.968
18611,93.918,4.968
18612,93.918,4.968
18613,93.918,4.968
18614,93.918,4.968
18615,93.918,4.968
18616,93.918,4.968
18617,93.918,4.968
18618,93.918,4.968
18619,93.918,4.968
18620,93.918,4.968
18621,93.918,4.968
18622,93.918,4.968
18623,93.918,4.968
18624,93.918,4.968
18625,93.918,4.968
18626,93.918,4.968
18627,93.918,4.968
18628,93.918,4.968
18629,93.918,4.968
18630,93.918,4.968
18631,93.918,4.968
18632,93.918,4.968
18633,93.918,4.968
18634,93.918,4.968
18635,93.918,4.968
18636,93.918,4.968
18637,93.918,4.968
18638,93.918,4.968
18639,93.918,4.968
18640,93.918,4.968
18641,93.918,4.968
18642,93.918,4.968
