client_id,age,job,marital,education,credit_default,mortgage
19993,57,retired,married,basic_9y,True,True
19994,50,blue-collar,married,basic_9y,True,True
19995,44,technician,married,high_school,True,True
19996,43,admin_,married,university_degree,True,True
19997,40,management,married,university_degree,True,True
19998,33,technician,married,professional_course,True,True
19999,42,self-employed,married,university_degree,True,True
20000,42,self-employed,married,university_degree,True,True
20001,35,technician,divorced,professional_course,True,True
20002,38,entrepreneur,married,university_degree,True,True
20003,46,blue-collar,married,basic_4y,True,True
20004,33,technician,divorced,high_school,True,True
20005,44,admin_,married,high_school,True,True
20006,42,self-employed,married,university_degree,True,True
20007,34,admin_,divorced,high_school,True,True
20008,33,admin_,divorced,high_school,True,True
20009,35,admin_,married,university_degree,True,True
20010,32,technician,single,university_degree,True,True
20011,58,self-employed,married,university_degree,True,True
20012,45,management,married,university_degree,True,True
20013,39,technician,divorced,professional_course,True,True
20014,53,admin_,divorced,high_school,True,True
20015,30,blue-collar,married,high_school,True,True
20016,41,technician,divorced,university_degree,True,True
20017,43,admin_,married,university_degree,True,True
20018,36,technician,married,high_school,True,True
20019,29,admin_,married,university_degree,True,True
20020,42,self-employed,married,university_degree,True,True
20021,41,technician,divorced,university_degree,True,True
20022,37,technician,married,professional_course,True,True
20023,52,retired,married,high_school,True,True
20024,39,technician,divorced,professional_course,True,True
20025,44,admin_,married,high_school,True,True
20026,33,technician,married,professional_course,True,True
20027,35,technician,single,professional_course,True,True
20028,36,technician,married,high_school,True,True
20029,34,entrepreneur,married,university_degree,True,True
20030,58,technician,married,professional_course,True,True
20031,59,retired,married,basic_4y,True,True
20032,38,technician,divorced,high_school,True,True
20033,39,admin_,married,university_degree,True,True
20034,32,admin_,single,university_degree,True,True
20035,42,technician,married,high_school,True,True
20036,29,admin_,single,university_degree,True,True
20037,44,blue-collar,married,basic_6y,True,True
20038,52,blue-collar,married,basic_4y,True,True
20039,31,admin_,divorced,university_degree,True,True
20040,32,admin_,single,university_degree,True,True
20041,36,admin_,married,university_degree,True,True
20042,31,management,single,university_degree,True,True
20043,36,management,married,university_degree,True,True
20044,49,technician,married,professional_course,True,True
20045,39,technician,single,high_school,True,True
20046,31,management,single,university_degree,True,True
20047,40,admin_,divorced,university_degree,True,True
20048,37,technician,married,high_school,True,True
20049,38,technician,divorced,high_school,True,True
20050,32,admin_,single,university_degree,True,True
20051,34,admin_,single,university_degree,True,True
20052,34,technician,married,high_school,True,True
20053,43,admin_,married,high_school,True,True
20054,33,technician,married,professional_course,True,True
20055,44,admin_,divorced,university_degree,True,True
20056,31,technician,married,professional_course,True,True
20057,55,blue-collar,married,basic_4y,True,True
20058,32,management,married,university_degree,True,True
20059,56,unknown,married,basic_4y,True,True
20060,50,admin_,married,high_school,True,True
20061,33,technician,single,high_school,True,True
20062,29,technician,single,professional_course,True,True
20063,33,technician,married,professional_course,True,True
20064,47,admin_,married,university_degree,True,True
20065,37,admin_,married,university_degree,True,True
20066,34,admin_,single,university_degree,True,True
20067,34,admin_,single,university_degree,True,True
20068,43,admin_,married,university_degree,True,True
20069,47,retired,married,basic_9y,True,True
20070,34,admin_,single,university_degree,True,True
20071,35,admin_,married,university_degree,True,True
20072,55,services,married,high_school,True,True
20073,49,services,married,high_school,True,True
20074,56,admin_,married,university_degree,True,True
20075,49,services,married,high_school,True,True
20076,45,admin_,married,university_degree,True,True
20077,32,technician,married,high_school,True,True
20078,37,housemaid,married,university_degree,True,True
20079,44,technician,married,professional_course,True,True
20080,35,unemployed,single,university_degree,True,True
20081,36,technician,married,professional_course,True,True
20082,35,admin_,single,university_degree,True,True
20083,44,admin_,married,high_school,True,True
20084,44,admin_,married,high_school,True,True
20085,44,technician,married,professional_course,True,True
20086,43,management,divorced,university_degree,True,True
20087,40,technician,married,professional_course,True,True
20088,50,blue-collar,married,basic_4y,True,True
20089,32,admin_,married,university_degree,True,True
20090,32,admin_,married,university_degree,True,True
20091,44,admin_,married,high_school,True,True
20092,32,admin_,married,university_degree,True,True
20093,45,blue-collar,married,basic_4y,True,True
20094,49,services,married,high_school,True,True
20095,38,admin_,married,university_degree,True,True
20096,33,admin_,single,university_degree,True,True
20097,29,admin_,married,university_degree,True,True
20098,29,admin_,married,university_degree,True,True
20099,32,technician,married,high_school,True,True
20100,41,self-employed,married,professional_course,True,True
20101,41,self-employed,married,professional_course,True,True
20102,36,admin_,married,university_degree,True,True
20103,45,services,married,high_school,True,True
20104,37,admin_,married,university_degree,True,True
20105,59,retired,married,basic_4y,True,True
20106,35,technician,single,professional_course,True,True
20107,45,technician,married,professional_course,True,True
20108,29,admin_,single,high_school,True,True
20109,59,retired,married,basic_4y,True,True
20110,50,admin_,married,basic_4y,True,True
20111,34,technician,married,professional_course,True,True
20112,55,services,married,high_school,True,True
20113,40,admin_,divorced,university_degree,True,True
20114,31,admin_,married,university_degree,True,True
20115,35,admin_,single,university_degree,True,True
20116,31,admin_,married,university_degree,True,True
20117,32,technician,single,high_school,True,True
20118,52,services,married,high_school,True,True
20119,39,technician,married,university_degree,True,True
20120,36,technician,single,university_degree,True,True
20121,34,admin_,single,university_degree,True,True
20122,46,blue-collar,married,basic_6y,True,True
20123,36,housemaid,married,basic_6y,True,True
20124,38,technician,divorced,high_school,True,True
20125,51,technician,married,professional_course,True,True
20126,31,admin_,married,university_degree,True,True
20127,39,technician,single,professional_course,True,True
20128,56,retired,married,basic_4y,True,True
20129,45,admin_,married,university_degree,True,True
20130,54,retired,married,basic_4y,True,True
20131,57,technician,single,high_school,True,True
20132,37,admin_,married,university_degree,True,True
20133,32,admin_,married,university_degree,True,True
20134,33,technician,married,professional_course,True,True
20135,47,admin_,married,university_degree,True,True
20136,38,technician,divorced,high_school,True,True
20137,33,technician,married,high_school,True,True
20138,32,admin_,single,university_degree,True,True
20139,36,admin_,married,university_degree,True,True
20140,36,admin_,married,university_degree,True,True
20141,32,admin_,single,university_degree,True,True
20142,39,admin_,single,university_degree,True,True
20143,58,retired,married,basic_4y,True,True
20144,47,technician,single,high_school,True,True
20145,30,admin_,single,university_degree,True,True
20146,33,admin_,married,university_degree,True,True
20147,30,admin_,single,university_degree,True,True
20148,30,admin_,single,university_degree,True,True
20149,30,admin_,single,university_degree,True,True
20150,44,management,married,university_degree,True,True
20151,30,admin_,single,university_degree,True,True
20152,39,technician,divorced,professional_course,True,True
20153,39,management,married,university_degree,True,True
20154,59,retired,married,basic_9y,True,True
20155,34,technician,single,professional_course,True,True
20156,50,technician,married,university_degree,True,True
20157,33,technician,married,professional_course,True,True
20158,58,technician,married,professional_course,True,True
20159,29,technician,married,university_degree,True,True
20160,31,technician,single,professional_course,True,True
20161,33,technician,single,high_school,True,True
20162,32,technician,single,university_degree,True,True
20163,34,technician,married,professional_course,True,True
20164,38,admin_,married,university_degree,True,True
20165,35,technician,married,professional_course,True,True
20166,35,technician,married,professional_course,True,True
20167,37,technician,single,professional_course,True,True
20168,37,technician,single,professional_course,True,True
20169,37,technician,single,professional_course,True,True
20170,36,technician,single,professional_course,True,True
20171,38,admin_,married,university_degree,True,True
20172,36,technician,single,professional_course,True,True
20173,36,admin_,married,university_degree,True,True
20174,34,technician,married,professional_course,True,True
20175,29,technician,married,university_degree,True,True
20176,50,management,married,university_degree,True,True
20177,37,technician,single,professional_course,True,True
20178,50,management,married,university_degree,True,True
20179,45,blue-collar,married,basic_4y,True,True
20180,36,technician,married,high_school,True,True
20181,39,technician,married,high_school,True,True
20182,30,management,married,high_school,True,True
20183,36,housemaid,married,basic_6y,True,True
20184,33,technician,single,high_school,True,True
20185,44,management,married,university_degree,True,True
20186,35,technician,married,university_degree,True,True
20187,52,blue-collar,married,basic_4y,True,True
20188,37,technician,married,professional_course,True,True
20189,52,services,married,high_school,True,True
20190,41,self-employed,married,university_degree,True,True
20191,29,admin_,married,university_degree,True,True
20192,36,housemaid,married,basic_6y,True,True
20193,36,housemaid,married,basic_6y,True,True
20194,50,technician,married,professional_course,True,True
20195,31,management,single,university_degree,True,True
20196,32,technician,married,university_degree,True,True
20197,30,technician,single,high_school,True,True
20198,52,blue-collar,married,basic_6y,True,True
20199,36,admin_,married,university_degree,True,True
20200,52,admin_,married,university_degree,True,True
20201,45,admin_,married,university_degree,True,True
20202,40,technician,married,professional_course,True,True
20203,33,technician,single,high_school,True,True
20204,36,admin_,married,university_degree,True,True
20205,43,technician,married,professional_course,True,True
20206,39,management,married,university_degree,True,True
20207,42,technician,married,high_school,True,True
20208,45,admin_,married,university_degree,True,True
20209,35,technician,married,professional_course,True,True
20210,36,self-employed,married,high_school,True,True
20211,45,services,married,basic_9y,True,True
20212,35,technician,married,professional_course,True,True
20213,45,admin_,married,university_degree,True,True
20214,35,technician,married,professional_course,True,True
20215,30,admin_,married,high_school,True,True
20216,55,services,married,high_school,True,True
20217,48,entrepreneur,married,university_degree,True,True
20218,31,admin_,single,university_degree,True,True
20219,34,management,married,high_school,True,True
20220,33,technician,single,high_school,True,True
20221,34,technician,single,professional_course,True,True
20222,53,blue-collar,married,basic_4y,True,True
20223,31,admin_,single,university_degree,True,True
20224,31,technician,single,professional_course,True,True
20225,29,technician,married,university_degree,True,True
20226,45,blue-collar,married,high_school,True,True
20227,37,technician,divorced,professional_course,True,True
20228,52,admin_,married,university_degree,True,True
20229,31,management,single,university_degree,True,True
20230,46,admin_,married,university_degree,True,True
20231,50,technician,married,professional_course,True,True
20232,36,admin_,married,university_degree,True,True
20233,42,technician,single,high_school,True,True
20234,50,management,married,university_degree,True,True
20235,56,retired,married,basic_4y,True,True
20236,49,blue-collar,married,basic_6y,True,True
20237,34,technician,single,university_degree,True,True
20238,34,admin_,married,university_degree,True,True
20239,32,admin_,married,university_degree,True,True
20240,34,admin_,single,university_degree,True,True
20241,31,unemployed,single,university_degree,True,True
20242,49,blue-collar,married,basic_6y,True,True
20243,49,blue-collar,married,basic_6y,True,True
20244,52,technician,married,professional_course,True,True
20245,49,management,married,university_degree,True,True
20246,48,admin_,married,high_school,True,True
20247,30,technician,married,university_degree,True,True
20248,32,technician,married,professional_course,True,True
20249,36,admin_,married,university_degree,True,True
20250,30,technician,single,university_degree,True,True
20251,30,technician,single,university_degree,True,True
20252,46,blue-collar,married,basic_9y,True,True
20253,55,admin_,married,professional_course,True,True
20254,52,unemployed,married,university_degree,True,True
20255,30,technician,single,high_school,True,True
20256,30,admin_,single,university_degree,True,True
20257,51,housemaid,married,basic_4y,True,True
20258,30,technician,single,university_degree,True,True
20259,44,admin_,married,high_school,True,True
20260,42,housemaid,married,basic_4y,True,True
20261,55,retired,married,professional_course,True,True
20262,34,admin_,single,university_degree,True,True
20263,40,technician,married,professional_course,True,True
20264,47,admin_,single,university_degree,True,True
20265,38,technician,single,high_school,True,True
20266,36,technician,married,high_school,True,True
20267,36,technician,married,high_school,True,True
20268,56,blue-collar,married,basic_9y,True,True
20269,48,admin_,married,high_school,True,True
20270,30,technician,married,university_degree,True,True
20271,39,admin_,married,high_school,True,True
20272,39,technician,married,professional_course,True,True
20273,60,retired,married,basic_4y,True,True
20274,30,blue-collar,married,high_school,True,True
20275,34,admin_,single,university_degree,True,True
20276,29,technician,married,professional_course,True,True
20277,29,admin_,single,university_degree,True,True
20278,55,retired,married,basic_9y,True,True
20279,38,admin_,married,university_degree,True,True
20280,40,management,married,university_degree,True,True
20281,30,housemaid,married,basic_6y,True,True
20282,30,admin_,single,university_degree,True,True
20283,39,technician,single,high_school,True,True
20284,34,admin_,single,university_degree,True,True
20285,34,admin_,single,university_degree,True,True
20286,34,admin_,single,university_degree,True,True
20287,32,entrepreneur,married,university_degree,True,True
20288,29,technician,single,professional_course,True,True
20289,50,technician,married,professional_course,True,True
20290,46,admin_,married,university_degree,True,True
20291,37,technician,married,university_degree,True,True
20292,36,technician,single,professional_course,True,True
20293,39,technician,married,university_degree,True,True
20294,36,technician,single,professional_course,True,True
20295,45,entrepreneur,married,university_degree,True,True
20296,36,technician,married,professional_course,True,True
20297,38,technician,single,high_school,True,True
20298,46,blue-collar,married,basic_9y,True,True
20299,29,technician,married,high_school,True,True
20300,30,technician,single,high_school,True,True
20301,31,technician,single,professional_course,True,True
20302,29,admin_,married,university_degree,True,True
20303,40,management,married,university_degree,True,True
20304,30,technician,married,high_school,True,True
20305,51,technician,married,professional_course,True,True
20306,36,technician,single,professional_course,True,True
20307,32,technician,married,professional_course,True,True
20308,32,technician,married,university_degree,True,True
20309,30,management,married,university_degree,True,True
20310,31,technician,divorced,professional_course,True,True
20311,30,technician,single,high_school,True,True
20312,32,technician,married,university_degree,True,True
20313,30,blue-collar,married,basic_9y,True,True
20314,33,housemaid,married,high_school,True,True
20315,31,management,married,university_degree,True,True
20316,33,admin_,single,university_degree,True,True
20317,32,admin_,married,university_degree,True,True
20318,57,housemaid,married,basic_9y,True,True
20319,40,self-employed,single,university_degree,True,True
20320,32,admin_,divorced,university_degree,True,True
20321,36,admin_,single,university_degree,True,True
20322,35,technician,single,university_degree,True,True
20323,48,admin_,married,high_school,True,True
20324,55,blue-collar,married,basic_6y,True,True
20325,38,admin_,single,university_degree,True,True
20326,58,retired,married,professional_course,True,True
20327,54,blue-collar,married,basic_4y,True,True
20328,54,self-employed,married,basic_9y,True,True
20329,50,management,married,university_degree,True,True
20330,33,admin_,single,university_degree,True,True
20331,29,technician,single,professional_course,True,True
20332,48,technician,married,university_degree,True,True
20333,38,technician,married,professional_course,True,True
20334,40,management,married,high_school,True,True
20335,54,blue-collar,married,professional_course,True,True
20336,56,blue-collar,married,basic_9y,True,True
20337,38,admin_,married,university_degree,True,True
20338,43,admin_,married,university_degree,True,True
20339,58,retired,married,basic_4y,True,True
20340,34,admin_,single,university_degree,True,True
20341,37,technician,married,high_school,True,True
20342,31,admin_,married,university_degree,True,True
20343,53,admin_,divorced,university_degree,True,True
20344,51,housemaid,married,basic_4y,True,True
20345,31,admin_,married,university_degree,True,True
20346,44,admin_,married,high_school,True,True
20347,32,admin_,married,university_degree,True,True
20348,41,self-employed,married,university_degree,True,True
20349,50,blue-collar,married,professional_course,True,True
20350,32,admin_,married,university_degree,True,True
20351,52,management,married,university_degree,True,True
20352,58,retired,married,university_degree,True,True
20353,35,technician,married,university_degree,True,True
20354,58,retired,married,university_degree,True,True
20355,52,management,married,university_degree,True,True
20356,52,housemaid,married,basic_6y,True,True
20357,52,housemaid,married,basic_6y,True,True
20358,52,housemaid,married,basic_6y,True,True
20359,52,housemaid,married,basic_6y,True,True
20360,31,technician,single,high_school,True,True
20361,31,housemaid,single,university_degree,True,True
20362,31,blue-collar,married,basic_6y,True,True
20363,31,technician,single,high_school,True,True
20364,31,technician,single,high_school,True,True
20365,34,admin_,married,university_degree,True,True
20366,47,blue-collar,married,basic_9y,True,True
20367,32,admin_,married,university_degree,True,True
20368,31,technician,single,high_school,True,True
20369,39,management,married,university_degree,True,True
20370,31,admin_,married,university_degree,True,True
20371,52,housemaid,married,basic_6y,True,True
20372,38,technician,married,university_degree,True,True
20373,36,services,married,professional_course,True,True
20374,33,admin_,married,university_degree,True,True
20375,33,technician,married,professional_course,True,True
20376,37,technician,single,university_degree,True,True
20377,42,technician,divorced,professional_course,True,True
20378,31,unemployed,single,university_degree,True,True
20379,56,retired,married,high_school,True,True
20380,47,technician,married,professional_course,True,True
20381,53,entrepreneur,married,basic_9y,True,True
20382,47,technician,married,professional_course,True,True
20383,29,technician,single,professional_course,True,True
20384,38,technician,married,high_school,True,True
20385,33,technician,married,high_school,True,True
20386,51,technician,married,professional_course,True,True
20387,38,technician,married,high_school,True,True
20388,38,technician,married,high_school,True,True
20389,33,technician,single,university_degree,True,True
20390,46,services,married,university_degree,True,True
20391,34,technician,single,professional_course,True,True
20392,46,services,married,university_degree,True,True
20393,30,admin_,single,university_degree,True,True
20394,30,admin_,single,university_degree,True,True
20395,32,technician,married,university_degree,True,True
20396,52,management,married,university_degree,True,True
20397,52,admin_,married,university_degree,True,True
20398,39,technician,married,high_school,True,True
20399,30,admin_,single,university_degree,True,True
20400,29,technician,single,high_school,True,True
20401,52,admin_,married,university_degree,True,True
20402,31,housemaid,single,professional_course,True,True
20403,35,services,married,high_school,True,True
20404,35,services,married,high_school,True,True
20405,35,services,married,high_school,True,True
20406,33,technician,married,professional_course,True,True
20407,31,unemployed,single,university_degree,True,True
20408,30,admin_,single,university_degree,True,True
20409,33,technician,married,professional_course,True,True
20410,52,admin_,married,university_degree,True,True
20411,40,admin_,married,university_degree,True,True
20412,40,admin_,married,university_degree,True,True
20413,37,technician,single,professional_course,True,True
20414,40,admin_,married,university_degree,True,True
20415,50,blue-collar,married,basic_4y,True,True
20416,45,technician,married,professional_course,True,True
20417,45,technician,married,professional_course,True,True
20418,42,admin_,married,university_degree,True,True
20419,34,management,married,university_degree,True,True
20420,49,blue-collar,married,basic_6y,True,True
20421,37,technician,married,professional_course,True,True
20422,48,admin_,married,university_degree,True,True
20423,39,admin_,married,high_school,True,True
20424,59,technician,married,professional_course,True,True
20425,51,entrepreneur,married,basic_4y,True,True
20426,33,technician,single,professional_course,True,True
20427,51,management,married,high_school,True,True
20428,31,unemployed,single,university_degree,True,True
20429,29,technician,single,professional_course,True,True
20430,37,technician,married,high_school,True,True
20431,31,technician,married,high_school,True,True
20432,31,admin_,single,university_degree,True,True
20433,38,technician,single,high_school,True,True
20434,31,admin_,single,university_degree,True,True
20435,50,self-employed,married,university_degree,True,True
20436,50,self-employed,married,university_degree,True,True
20437,31,admin_,single,university_degree,True,True
20438,31,admin_,single,university_degree,True,True
20439,45,self-employed,married,basic_4y,True,True
20440,31,unemployed,single,university_degree,True,True
20441,46,services,married,,True,True
20442,51,admin_,divorced,professional_course,True,True
20443,35,technician,married,high_school,True,True
20444,32,admin_,divorced,university_degree,True,True
20445,34,services,married,professional_course,True,True
20446,31,admin_,single,university_degree,True,True
20447,35,technician,married,high_school,True,True
20448,32,admin_,divorced,university_degree,True,True
20449,32,admin_,single,university_degree,True,True
20450,32,technician,married,high_school,True,True
20451,35,technician,single,university_degree,True,True
20452,36,technician,single,professional_course,True,True
20453,51,blue-collar,married,basic_9y,True,True
20454,32,technician,married,professional_course,True,True
20455,36,technician,single,university_degree,True,True
20456,36,admin_,divorced,university_degree,True,True
20457,60,services,married,high_school,True,True
20458,39,technician,divorced,professional_course,True,True
20459,38,technician,married,high_school,True,True
20460,32,technician,single,university_degree,True,True
20461,34,technician,single,university_degree,True,True
20462,38,admin_,married,university_degree,True,True
20463,33,technician,married,professional_course,True,True
20464,41,technician,married,professional_course,True,True
20465,41,technician,married,professional_course,True,True
20466,54,admin_,married,high_school,True,True
20467,45,admin_,married,high_school,True,True
20468,47,blue-collar,married,basic_6y,True,True
20469,47,blue-collar,married,basic_6y,True,True
20470,48,blue-collar,married,basic_9y,True,True
20471,48,blue-collar,married,basic_9y,True,True
20472,44,services,married,high_school,True,True
20473,30,admin_,single,university_degree,True,True
20474,36,management,married,university_degree,True,True
20475,41,admin_,single,university_degree,True,True
20476,40,technician,married,high_school,True,True
20477,31,self-employed,married,university_degree,True,True
20478,51,housemaid,married,basic_4y,True,True
20479,37,admin_,married,university_degree,True,True
20480,30,technician,single,university_degree,True,True
20481,48,admin_,married,basic_9y,True,True
20482,48,admin_,married,basic_9y,True,True
20483,53,management,married,university_degree,True,True
20484,37,technician,married,high_school,True,True
20485,42,self-employed,married,university_degree,True,True
20486,35,technician,divorced,professional_course,True,True
20487,33,technician,married,high_school,True,True
20488,38,technician,single,high_school,True,True
20489,49,management,married,university_degree,True,True
20490,31,technician,single,high_school,True,True
20491,36,technician,single,professional_course,True,True
20492,33,admin_,married,university_degree,True,True
20493,50,blue-collar,married,basic_6y,True,True
20494,48,admin_,married,university_degree,True,True
20495,43,technician,married,professional_course,True,True
20496,35,unemployed,married,university_degree,True,True
20497,46,admin_,divorced,university_degree,True,True
20498,32,technician,married,university_degree,True,True
20499,37,admin_,divorced,university_degree,True,True
20500,33,technician,married,professional_course,True,True
20501,43,admin_,divorced,university_degree,True,True
20502,39,self-employed,married,basic_9y,True,True
20503,32,technician,married,university_degree,True,True
20504,45,self-employed,married,basic_4y,True,True
20505,45,admin_,married,university_degree,True,True
20506,35,management,married,university_degree,True,True
20507,35,self-employed,married,university_degree,True,True
20508,32,admin_,divorced,university_degree,True,True
20509,35,management,married,university_degree,True,True
20510,35,technician,married,high_school,True,True
20511,35,management,married,university_degree,True,True
20512,35,technician,married,high_school,True,True
20513,35,management,married,university_degree,True,True
20514,33,admin_,married,university_degree,True,True
20515,32,technician,single,university_degree,True,True
20516,42,admin_,single,university_degree,True,True
20517,42,technician,single,university_degree,True,True
20518,29,management,married,university_degree,True,True
20519,59,retired,married,basic_9y,True,True
20520,32,admin_,married,university_degree,True,True
20521,53,admin_,married,basic_9y,True,True
20522,32,technician,single,university_degree,True,True
20523,46,services,married,university_degree,True,True
20524,32,technician,single,professional_course,True,True
20525,50,admin_,married,university_degree,True,True
20526,31,technician,single,high_school,True,True
20527,32,technician,single,university_degree,True,True
20528,44,management,married,basic_9y,True,True
20529,32,technician,single,university_degree,True,True
20530,41,technician,married,professional_course,True,True
20531,41,technician,married,professional_course,True,True
20532,49,retired,divorced,professional_course,True,True
20533,36,admin_,single,university_degree,True,True
20534,41,technician,married,professional_course,True,True
20535,35,technician,single,university_degree,True,True
20536,53,blue-collar,married,basic_4y,True,True
20537,31,services,single,university_degree,True,True
20538,56,admin_,married,university_degree,True,True
20539,41,technician,married,professional_course,True,True
20540,58,housemaid,married,basic_4y,True,True
20541,48,blue-collar,married,basic_9y,True,True
20542,46,blue-collar,married,basic_4y,True,True
20543,54,blue-collar,married,basic_4y,True,True
20544,32,admin_,married,university_degree,True,True
20545,38,technician,divorced,professional_course,True,True
20546,31,housemaid,married,basic_4y,True,True
20547,46,blue-collar,married,basic_4y,True,True
20548,54,services,married,basic_4y,True,True
20549,32,technician,single,university_degree,True,True
20550,40,management,married,university_degree,True,True
20551,32,admin_,single,university_degree,True,True
20552,31,admin_,married,university_degree,True,True
20553,54,blue-collar,married,basic_9y,True,True
20554,34,technician,single,university_degree,True,True
20555,53,management,married,university_degree,True,True
20556,49,blue-collar,married,basic_9y,True,True
20557,30,technician,single,professional_course,True,True
20558,36,admin_,single,university_degree,True,True
20559,31,technician,single,university_degree,True,True
20560,33,self-employed,married,university_degree,True,True
20561,33,admin_,single,university_degree,True,True
20562,46,admin_,married,high_school,True,True
20563,48,blue-collar,married,basic_4y,True,True
20564,52,housemaid,divorced,high_school,True,True
20565,39,admin_,divorced,university_degree,True,True
20566,52,services,married,basic_4y,True,True
20567,31,technician,single,university_degree,True,True
20568,32,technician,single,high_school,True,True
20569,33,technician,married,university_degree,True,True
20570,57,admin_,married,university_degree,True,True
20571,31,housemaid,married,basic_4y,True,True
20572,45,management,married,university_degree,True,True
20573,54,admin_,married,university_degree,True,True
20574,56,blue-collar,married,,True,True
20575,38,technician,married,professional_course,True,True
20576,44,management,married,basic_9y,True,True
20577,33,technician,married,professional_course,True,True
20578,34,admin_,married,high_school,True,True
20579,33,technician,married,professional_course,True,True
20580,32,admin_,single,university_degree,True,True
20581,32,technician,married,professional_course,True,True
20582,54,services,married,high_school,True,True
20583,46,blue-collar,married,basic_4y,True,True
20584,31,admin_,single,university_degree,True,True
20585,54,blue-collar,married,basic_9y,True,True
20586,47,admin_,divorced,high_school,True,True
20587,32,admin_,married,high_school,True,True
20588,34,admin_,single,university_degree,True,True
20589,46,blue-collar,married,basic_4y,True,True
20590,54,services,married,high_school,True,True
20591,41,technician,married,professional_course,True,True
20592,35,technician,married,university_degree,True,True
20593,41,technician,married,professional_course,True,True
20594,36,technician,married,university_degree,True,True
20595,46,services,married,basic_4y,True,True
20596,31,admin_,divorced,university_degree,True,True
20597,60,services,married,basic_4y,True,True
20598,54,blue-collar,married,basic_9y,True,True
20599,56,admin_,married,professional_course,True,True
20600,32,technician,single,university_degree,True,True
20601,35,management,married,university_degree,True,True
20602,57,self-employed,married,basic_9y,True,True
20603,29,technician,unknown,high_school,True,True
20604,29,technician,unknown,high_school,True,True
20605,36,admin_,married,university_degree,True,True
20606,32,admin_,married,university_degree,True,True
20607,35,admin_,married,university_degree,True,True
20608,34,admin_,married,university_degree,True,True
20609,33,technician,single,university_degree,True,True
20610,30,technician,married,high_school,True,True
20611,35,technician,married,professional_course,True,True
20612,44,management,married,basic_9y,True,True
20613,46,technician,married,professional_course,True,True
20614,35,admin_,single,university_degree,True,True
20615,41,housemaid,married,basic_6y,True,True
20616,30,technician,married,professional_course,True,True
20617,30,technician,married,professional_course,True,True
20618,44,blue-collar,married,basic_6y,True,True
20619,30,technician,married,professional_course,True,True
20620,51,admin_,married,university_degree,True,True
20621,32,admin_,married,university_degree,True,True
20622,51,admin_,married,university_degree,True,True
20623,33,admin_,single,university_degree,True,True
20624,34,admin_,single,university_degree,True,True
20625,31,technician,single,high_school,True,True
20626,45,blue-collar,married,high_school,True,True
20627,59,retired,married,university_degree,True,True
20628,38,management,married,university_degree,True,True
20629,32,admin_,single,university_degree,True,True
20630,38,management,married,university_degree,True,True
20631,33,technician,married,high_school,True,True
20632,43,admin_,married,university_degree,True,True
20633,47,services,married,high_school,True,True
20634,31,services,single,university_degree,True,True
20635,58,admin_,married,university_degree,True,True
20636,58,admin_,married,university_degree,True,True
20637,32,technician,single,university_degree,True,True
20638,35,technician,married,university_degree,True,True
20639,51,admin_,single,university_degree,True,True
20640,52,admin_,married,high_school,True,True
20641,44,technician,divorced,professional_course,True,True
20642,38,management,married,university_degree,True,True
20643,46,blue-collar,married,basic_9y,True,True
20644,36,admin_,single,university_degree,True,True
20645,56,admin_,married,university_degree,True,True
20646,39,technician,married,professional_course,True,True
20647,40,management,married,high_school,True,True
20648,34,admin_,divorced,university_degree,True,True
20649,39,technician,married,professional_course,True,True
20650,54,services,married,basic_4y,True,True
20651,57,admin_,single,university_degree,True,True
20652,33,admin_,single,university_degree,True,True
20653,54,services,married,basic_4y,True,True
20654,57,admin_,single,university_degree,True,True
20655,57,admin_,single,university_degree,True,True
20656,57,admin_,single,university_degree,True,True
20657,55,entrepreneur,divorced,high_school,True,True
20658,32,technician,married,university_degree,True,True
20659,29,technician,single,professional_course,True,True
20660,40,technician,married,professional_course,True,True
20661,46,admin_,married,university_degree,True,True
20662,42,admin_,married,university_degree,True,True
20663,33,admin_,single,university_degree,True,True
20664,57,admin_,married,university_degree,True,True
20665,42,admin_,married,university_degree,True,True
20666,34,admin_,divorced,university_degree,True,True
20667,34,admin_,divorced,university_degree,True,True
20668,42,unemployed,married,university_degree,True,True
20669,58,admin_,married,university_degree,True,True
20670,48,unemployed,married,basic_4y,True,True
20671,30,technician,married,university_degree,True,True
20672,42,admin_,married,university_degree,True,True
20673,44,admin_,married,university_degree,True,True
20674,48,management,married,university_degree,True,True
20675,36,admin_,divorced,university_degree,True,True
20676,54,admin_,single,university_degree,True,True
20677,41,admin_,married,university_degree,True,True
20678,31,admin_,married,high_school,True,True
20679,31,admin_,married,high_school,True,True
20680,41,admin_,married,university_degree,True,True
20681,33,technician,single,university_degree,True,True
20682,45,self-employed,married,basic_6y,True,True
20683,31,admin_,single,university_degree,True,True
20684,40,technician,married,professional_course,True,True
20685,35,technician,single,professional_course,True,True
20686,32,technician,married,professional_course,True,True
20687,29,technician,married,university_degree,True,True
20688,29,technician,married,university_degree,True,True
20689,55,technician,married,university_degree,True,True
20690,45,technician,married,professional_course,True,True
20691,57,admin_,single,university_degree,True,True
20692,52,blue-collar,married,basic_4y,True,True
20693,54,blue-collar,married,basic_4y,True,True
20694,54,blue-collar,married,basic_4y,True,True
20695,31,technician,married,professional_course,True,True
20696,34,admin_,single,university_degree,True,True
20697,54,blue-collar,married,basic_4y,True,True
20698,34,admin_,single,university_degree,True,True
20699,31,admin_,single,university_degree,True,True
